,id,Total Users,Engagement Level,DAU/MAU,Active,Notification Level,Time Per User Level,Active User Level,Login Ratio Level,Login Level,state,join_date,staffed_beds,number_discharges,est_ED_visits,average_LOS,LWBS_rate,region,geographic_classification,hospital_type,firm_type
3887,68386574-68c8-481a-942d-16c95536774b,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,8/16/2019,125.0,7390.0,71879.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3888,68386574-68c8-481a-942d-16c95536774b,0,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,8/16/2019,125.0,7390.0,71879.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3889,68386574-68c8-481a-942d-16c95536774b,0,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,8/16/2019,125.0,7390.0,71879.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3890,68386574-68c8-481a-942d-16c95536774b,0,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,8/16/2019,125.0,7390.0,71879.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3891,68386574-68c8-481a-942d-16c95536774b,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,MA,8/16/2019,125.0,7390.0,71879.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3892,68386574-68c8-481a-942d-16c95536774b,0,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,8/16/2019,125.0,7390.0,71879.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3893,68386574-68c8-481a-942d-16c95536774b,0,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,8/16/2019,125.0,7390.0,71879.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3894,68386574-68c8-481a-942d-16c95536774b,0,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,8/16/2019,125.0,7390.0,71879.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3895,68386574-68c8-481a-942d-16c95536774b,0,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,8/16/2019,125.0,7390.0,71879.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3896,68386574-68c8-481a-942d-16c95536774b,0,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,8/16/2019,125.0,7390.0,71879.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3897,68be076e-f136-4607-8600-a4d0bf9b78cf,13,Green,0.059,Active,very low,medium,low,medium,low,CA,1/3/2018,65.0,1188.0,6964.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3898,68be076e-f136-4607-8600-a4d0bf9b78cf,14,Green,0.099,Active,very low,medium,medium,medium,very low,CA,1/3/2018,65.0,1188.0,6964.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3899,68be076e-f136-4607-8600-a4d0bf9b78cf,13,Green,0.034,Active,very low,medium,medium,low,very low,CA,1/3/2018,65.0,1188.0,6964.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3900,68be076e-f136-4607-8600-a4d0bf9b78cf,14,Yellow,0.063,Active,very low,low,medium,medium,low,CA,1/3/2018,65.0,1188.0,6964.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3901,68be076e-f136-4607-8600-a4d0bf9b78cf,11,Green,0.062,Active,very low,low,high,medium,very low,CA,1/3/2018,65.0,1188.0,6964.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3902,68be076e-f136-4607-8600-a4d0bf9b78cf,10,Red,0.047,Active,very low,low,high,medium,low,CA,1/3/2018,65.0,1188.0,6964.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3903,68be076e-f136-4607-8600-a4d0bf9b78cf,14,Yellow,0.047,Active,very low,low,medium,medium,medium,CA,1/3/2018,65.0,1188.0,6964.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3904,68be076e-f136-4607-8600-a4d0bf9b78cf,20,Yellow,0.059,Active,very low,low,medium,medium,low,CA,1/3/2018,65.0,1188.0,6964.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3905,68be076e-f136-4607-8600-a4d0bf9b78cf,19,Green,0.069,Active,very low,medium,low,medium,medium,CA,1/3/2018,65.0,1188.0,6964.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3906,68be076e-f136-4607-8600-a4d0bf9b78cf,19,Yellow,0.078,Active,very low,very low,low,medium,medium,CA,1/3/2018,65.0,1188.0,6964.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3907,68be076e-f136-4607-8600-a4d0bf9b78cf,15,Yellow,0.058,Active,very low,very low,low,medium,low,CA,1/3/2018,65.0,1188.0,6964.0,4.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3908,68ca1c9c-3ae6-40f1-997b-0c1dc88830f9,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,10/22/2018,318.0,18083.0,74323.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
3909,68ca1c9c-3ae6-40f1-997b-0c1dc88830f9,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,10/22/2018,318.0,18083.0,74323.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
3910,68ca1c9c-3ae6-40f1-997b-0c1dc88830f9,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,10/22/2018,318.0,18083.0,74323.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
3911,68ca1c9c-3ae6-40f1-997b-0c1dc88830f9,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,10/22/2018,318.0,18083.0,74323.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
3912,68ca1c9c-3ae6-40f1-997b-0c1dc88830f9,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,10/22/2018,318.0,18083.0,74323.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
3913,68ca1c9c-3ae6-40f1-997b-0c1dc88830f9,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,10/22/2018,318.0,18083.0,74323.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
3914,68ca1c9c-3ae6-40f1-997b-0c1dc88830f9,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,10/22/2018,318.0,18083.0,74323.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
3915,68ca1c9c-3ae6-40f1-997b-0c1dc88830f9,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,10/22/2018,318.0,18083.0,74323.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
3916,68ca1c9c-3ae6-40f1-997b-0c1dc88830f9,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,10/22/2018,318.0,18083.0,74323.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
3917,68ca1c9c-3ae6-40f1-997b-0c1dc88830f9,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,10/22/2018,318.0,18083.0,74323.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
3918,68ca1c9c-3ae6-40f1-997b-0c1dc88830f9,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,CA,10/22/2018,318.0,18083.0,74323.0,4.0,0.0,West,Rural,Short Term Acute Care Hospital,Hospital
3919,68cf9309-1cc1-4e14-800e-9809dfa23c8f,3,Green,0.383,Active,low,high,high,high,low,MA,12/27/2016,131.0,7175.0,51735.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3920,68cf9309-1cc1-4e14-800e-9809dfa23c8f,3,Green,0.371,Active,medium,high,high,high,very low,MA,12/27/2016,131.0,7175.0,51735.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3921,68cf9309-1cc1-4e14-800e-9809dfa23c8f,4,Yellow,0.29,Active,medium,high,medium,high,very low,MA,12/27/2016,131.0,7175.0,51735.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3922,68cf9309-1cc1-4e14-800e-9809dfa23c8f,4,Yellow,0.218,Active,low,high,medium,high,low,MA,12/27/2016,131.0,7175.0,51735.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3923,68cf9309-1cc1-4e14-800e-9809dfa23c8f,3,Orange,0.194,Active,low,high,high,medium,medium,MA,12/27/2016,131.0,7175.0,51735.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3924,68cf9309-1cc1-4e14-800e-9809dfa23c8f,4,Red,0.111,Active,very low,medium,high,medium,high,MA,12/27/2016,131.0,7175.0,51735.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3925,68cf9309-1cc1-4e14-800e-9809dfa23c8f,4,Orange,0.108,Active,low,high,low,low,low,MA,12/27/2016,131.0,7175.0,51735.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3926,68cf9309-1cc1-4e14-800e-9809dfa23c8f,4,Yellow,0.167,Active,low,medium,medium,medium,medium,MA,12/27/2016,131.0,7175.0,51735.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3927,68cf9309-1cc1-4e14-800e-9809dfa23c8f,2,Orange,0.129,Active,medium,medium,high,medium,low,MA,12/27/2016,131.0,7175.0,51735.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3928,68cf9309-1cc1-4e14-800e-9809dfa23c8f,2,Orange,0.032,Active,low,medium,medium,very low,high,MA,12/27/2016,131.0,7175.0,51735.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3929,68cf9309-1cc1-4e14-800e-9809dfa23c8f,2,Orange,0.133,Active,low,very low,high,medium,low,MA,12/27/2016,131.0,7175.0,51735.0,4.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3930,68e33909-4ab4-4777-87b7-d819304848c9,5,Yellow,0.089,Active,high,medium,medium,medium,medium,VA,6/14/2018,466.0,0.0,142881.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3931,68e33909-4ab4-4777-87b7-d819304848c9,5,Yellow,0.048,Active,high,medium,low,very low,high,VA,6/14/2018,466.0,0.0,142881.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3932,68e33909-4ab4-4777-87b7-d819304848c9,3,Yellow,0.226,Active,high,high,low,medium,low,VA,6/14/2018,466.0,0.0,142881.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3933,68e33909-4ab4-4777-87b7-d819304848c9,3,Yellow,0.241,Active,high,high,low,medium,low,VA,6/14/2018,466.0,0.0,142881.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3934,68e33909-4ab4-4777-87b7-d819304848c9,3,Green,0.226,Active,high,high,low,medium,high,VA,6/14/2018,466.0,0.0,142881.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3935,68e33909-4ab4-4777-87b7-d819304848c9,3,Red,0.167,Active,very low,high,low,medium,medium,VA,6/14/2018,466.0,0.0,142881.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3936,68e33909-4ab4-4777-87b7-d819304848c9,3,Green,0.323,Active,high,high,low,medium,low,VA,6/14/2018,466.0,0.0,142881.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3937,68e33909-4ab4-4777-87b7-d819304848c9,3,Green,0.5,Active,high,high,low,high,low,VA,6/14/2018,466.0,0.0,142881.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3938,68e33909-4ab4-4777-87b7-d819304848c9,3,Yellow,0.355,Active,high,high,low,medium,very low,VA,6/14/2018,466.0,0.0,142881.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3939,68e33909-4ab4-4777-87b7-d819304848c9,4,Yellow,0.242,Active,high,high,medium,medium,medium,VA,6/14/2018,466.0,0.0,142881.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3940,68e33909-4ab4-4777-87b7-d819304848c9,4,Yellow,0.217,Active,high,low,medium,medium,very low,VA,6/14/2018,466.0,0.0,142881.0,0.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3941,68f8a711-96d5-4793-81d9-cb4cfd2bbf94,8,Orange,0.0,Inactive,low,very low,very low,very low,very low,VA,6/17/2018,46.0,2622.0,16529.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
3942,68f8a711-96d5-4793-81d9-cb4cfd2bbf94,6,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/17/2018,46.0,2622.0,16529.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
3943,68f8a711-96d5-4793-81d9-cb4cfd2bbf94,6,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/17/2018,46.0,2622.0,16529.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
3944,68f8a711-96d5-4793-81d9-cb4cfd2bbf94,6,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/17/2018,46.0,2622.0,16529.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
3945,68f8a711-96d5-4793-81d9-cb4cfd2bbf94,6,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/17/2018,46.0,2622.0,16529.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
3946,68f8a711-96d5-4793-81d9-cb4cfd2bbf94,6,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/17/2018,46.0,2622.0,16529.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
3947,68f8a711-96d5-4793-81d9-cb4cfd2bbf94,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/17/2018,46.0,2622.0,16529.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
3948,68f8a711-96d5-4793-81d9-cb4cfd2bbf94,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/17/2018,46.0,2622.0,16529.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
3949,68f8a711-96d5-4793-81d9-cb4cfd2bbf94,7,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/17/2018,46.0,2622.0,16529.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
3950,68f8a711-96d5-4793-81d9-cb4cfd2bbf94,7,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/17/2018,46.0,2622.0,16529.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
3951,68f8a711-96d5-4793-81d9-cb4cfd2bbf94,7,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/17/2018,46.0,2622.0,16529.0,3.0,0.0,Southeast,Rural,Short Term Acute Care Hospital,Hospital
3952,6954a7c6-543c-4ca3-8b4c-cb20b087b215,0,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/18/2018,95.0,1494.0,24019.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3953,6954a7c6-543c-4ca3-8b4c-cb20b087b215,0,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/18/2018,95.0,1494.0,24019.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3954,6954a7c6-543c-4ca3-8b4c-cb20b087b215,0,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/18/2018,95.0,1494.0,24019.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3955,6954a7c6-543c-4ca3-8b4c-cb20b087b215,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/18/2018,95.0,1494.0,24019.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3956,6954a7c6-543c-4ca3-8b4c-cb20b087b215,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/18/2018,95.0,1494.0,24019.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3957,6954a7c6-543c-4ca3-8b4c-cb20b087b215,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/18/2018,95.0,1494.0,24019.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3958,6954a7c6-543c-4ca3-8b4c-cb20b087b215,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/18/2018,95.0,1494.0,24019.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3959,6954a7c6-543c-4ca3-8b4c-cb20b087b215,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/18/2018,95.0,1494.0,24019.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3960,6954a7c6-543c-4ca3-8b4c-cb20b087b215,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/18/2018,95.0,1494.0,24019.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3961,6954a7c6-543c-4ca3-8b4c-cb20b087b215,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/18/2018,95.0,1494.0,24019.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3962,6954a7c6-543c-4ca3-8b4c-cb20b087b215,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/18/2018,95.0,1494.0,24019.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3963,6990265c-5476-4ec8-b0a3-44286f7f628d,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/19/2017,100.0,2697.0,26044.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3964,6990265c-5476-4ec8-b0a3-44286f7f628d,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/19/2017,100.0,2697.0,26044.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3965,6990265c-5476-4ec8-b0a3-44286f7f628d,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/19/2017,100.0,2697.0,26044.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3966,6990265c-5476-4ec8-b0a3-44286f7f628d,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/19/2017,100.0,2697.0,26044.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3967,6990265c-5476-4ec8-b0a3-44286f7f628d,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/19/2017,100.0,2697.0,26044.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3968,6990265c-5476-4ec8-b0a3-44286f7f628d,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/19/2017,100.0,2697.0,26044.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3969,6990265c-5476-4ec8-b0a3-44286f7f628d,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/19/2017,100.0,2697.0,26044.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3970,6990265c-5476-4ec8-b0a3-44286f7f628d,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/19/2017,100.0,2697.0,26044.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3971,6990265c-5476-4ec8-b0a3-44286f7f628d,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/19/2017,100.0,2697.0,26044.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3972,6990265c-5476-4ec8-b0a3-44286f7f628d,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/19/2017,100.0,2697.0,26044.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3973,6990265c-5476-4ec8-b0a3-44286f7f628d,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,UT,3/19/2017,100.0,2697.0,26044.0,3.0,0.0,West,Urban,Short Term Acute Care Hospital,Hospital
3974,6ace6303-ca02-4678-abf9-32752bf8e0f0,0,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/22/2018,60.0,2587.0,22288.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3975,6ace6303-ca02-4678-abf9-32752bf8e0f0,0,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/22/2018,60.0,2587.0,22288.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3976,6ace6303-ca02-4678-abf9-32752bf8e0f0,0,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/22/2018,60.0,2587.0,22288.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3977,6ace6303-ca02-4678-abf9-32752bf8e0f0,0,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/22/2018,60.0,2587.0,22288.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3978,6ace6303-ca02-4678-abf9-32752bf8e0f0,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/22/2018,60.0,2587.0,22288.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3979,6ace6303-ca02-4678-abf9-32752bf8e0f0,0,Red,0.0,Inactive,medium,very low,very low,very low,very low,VA,6/22/2018,60.0,2587.0,22288.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3980,6ace6303-ca02-4678-abf9-32752bf8e0f0,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/22/2018,60.0,2587.0,22288.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3981,6ace6303-ca02-4678-abf9-32752bf8e0f0,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/22/2018,60.0,2587.0,22288.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3982,6ace6303-ca02-4678-abf9-32752bf8e0f0,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/22/2018,60.0,2587.0,22288.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3983,6ace6303-ca02-4678-abf9-32752bf8e0f0,0,Red,0.0,Inactive,low,very low,very low,very low,very low,VA,6/22/2018,60.0,2587.0,22288.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3984,6ace6303-ca02-4678-abf9-32752bf8e0f0,0,Red,0.0,Inactive,very low,very low,very low,very low,very low,VA,6/22/2018,60.0,2587.0,22288.0,3.0,0.0,Southeast,Urban,Short Term Acute Care Hospital,Hospital
3985,6adfbc4f-dd9c-47a2-b7bb-5c7df5d78b94,5,Red,0.0,Inactive,medium,very low,very low,very low,very low,MA,4/6/2017,0.0,783.0,14881.0,2.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3986,6adfbc4f-dd9c-47a2-b7bb-5c7df5d78b94,2,Red,0.0,Inactive,high,very low,very low,very low,very low,MA,4/6/2017,0.0,783.0,14881.0,2.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3987,6adfbc4f-dd9c-47a2-b7bb-5c7df5d78b94,2,Red,0.0,Inactive,high,very low,very low,very low,very low,MA,4/6/2017,0.0,783.0,14881.0,2.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3988,6adfbc4f-dd9c-47a2-b7bb-5c7df5d78b94,1,Red,0.0,Inactive,high,very low,very low,very low,very low,MA,4/6/2017,0.0,783.0,14881.0,2.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3989,6adfbc4f-dd9c-47a2-b7bb-5c7df5d78b94,0,Red,0.0,Inactive,medium,very low,very low,very low,very low,MA,4/6/2017,0.0,783.0,14881.0,2.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3990,6adfbc4f-dd9c-47a2-b7bb-5c7df5d78b94,2,Red,0.0,Inactive,low,very low,very low,very low,very low,MA,4/6/2017,0.0,783.0,14881.0,2.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3991,6adfbc4f-dd9c-47a2-b7bb-5c7df5d78b94,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,MA,4/6/2017,0.0,783.0,14881.0,2.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3992,6adfbc4f-dd9c-47a2-b7bb-5c7df5d78b94,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,MA,4/6/2017,0.0,783.0,14881.0,2.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3993,6adfbc4f-dd9c-47a2-b7bb-5c7df5d78b94,2,Red,0.0,Inactive,high,very low,very low,very low,very low,MA,4/6/2017,0.0,783.0,14881.0,2.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3994,6adfbc4f-dd9c-47a2-b7bb-5c7df5d78b94,2,Red,0.0,Inactive,high,very low,very low,very low,very low,MA,4/6/2017,0.0,783.0,14881.0,2.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
3995,6adfbc4f-dd9c-47a2-b7bb-5c7df5d78b94,2,Red,0.0,Inactive,medium,very low,very low,very low,very low,MA,4/6/2017,0.0,783.0,14881.0,2.0,0.0,Northeast,Urban,Short Term Acute Care Hospital,Hospital
